Codigo,data_nascimento,genereo,cidade,setor,limite
54318,1980-10-11,F,Anápolis,PARQUE DOS PIRINEUS,0.00
119077,0000-00-00,F,Anápolis,CENTRO,0.00
90334,1949-06-19,F,Anápolis,PROGRESSO,0.00
107485,0000-00-00,F,Anápolis,BAIRRO DE LOURDES,0.00
25681,1966-04-14,F,Anápolis,PARQUE IRACEMA,0.00
66187,1967-04-15,F,Anápolis,RESIDENCIAL ANA LUIZ,0.00
183972,1976-01-14,F,Goiás,JARDIM DAS AMERICAS,0.00
62498,1969-10-06,F,Anápolis,GOIANAPOLIS CIDADE,0.00
53113,1957-03-22,F,Anápolis,CENTRO,0.00
107407,1977-01-03,F,Anápolis,JAIARA,0.00
117236,1970-04-03,F,Anápolis,GUANABARA,0.00
116689,0000-00-00,F,Anápolis,VIANOPOLIS,0.00
119146,1958-10-26,F,Anápolis,ANTONIO FERNANDES,0.00
60051,1983-05-02,F,Anápolis,JAIARA,0.00
96861,0000-00-00,M,Anápolis,MORADA NOVA,0.00
106446,1950-01-13,F,Anápolis,VILLA DOS SARGENTOS,0.00
94538,1973-08-30,F,Anápolis,INTERLANDIA,0.00
118718,0000-00-00,F,Anápolis,MARACANA,0.00
5019,1962-02-02,F,Anápolis,BOM SUCESSO,0.00
119993,1987-01-29,F,Anápolis,BAIRRO ALVORADA,0.00
10576,1977-08-09,F,Anápolis,DAS AMERICAS JARDIM,0.00
35289,1960-08-08,F,Anápolis,JAIARA,0.00
35146,1949-07-21,F,Anápolis,PARQUE IRACEMA,0.00
96897,0000-00-00,F,Anápolis,PIRENOPOLIS,0.00
119674,0000-00-00,M,Anápolis,JARDIM PROGRESSO,0.00
114403,0000-00-00,F,Anápolis,LEBLON,0.00
57903,1976-11-01,F,Anápolis,ANAPOLIS CITY 5ª ETA,0.00
21433,1971-11-26,F,Anápolis,SAO LORENCO,0.00
113998,1980-06-21,F,Anápolis,VILA DOS SARGENTOS 2,0.00
23357,1953-08-23,F,Anápolis,ALEXANDRINA,0.00
60593,1957-12-26,F,Anápolis,SANTA ISABEL 1ª ETPA,1200.00
106448,0000-00-00,F,Anápolis,CENTRO,0.00
101945,1980-03-21,F,Anápolis,JARDIM DOS IPES,0.00
113084,0000-00-00,F,Anápolis,RESIDENCIAL COPACABA,0.00
106245,1981-04-17,F,Anápolis,ALEXANDRINA,0.00
94378,0000-00-00,M,Anápolis,SANTA ISABEL 1ª ETPA,0.00
102416,1933-04-09,F,Anápolis,ALEXANDRINA,0.00
94467,1980-05-23,F,Anápolis,BANDEIRAS,0.00
98703,1968-02-13,F,Anápolis,JK NOVA CAPITAL,0.00
16994,1949-03-24,F,Anápolis,ALEXANDRINA,0.00
28787,1962-07-21,F,Anápolis,MIRAGE,0.00
118258,1984-11-17,F,Anápolis,SANTA HELENA,0.00
109000,1959-09-04,M,Anápolis,CENTRO,0.00
90486,0000-00-00,F,Anápolis,RESIDENCIAL AMERICA,0.00
102386,0000-00-00,F,Anápolis,JARDIM CALIXTO,0.00
93550,1956-05-18,F,Anápolis,VILA FORMOSA 3ªETPA,0.00
183059,1978-12-31,F,Anápolis,BAIRRO DE LOURDES,0.00
15454,1951-02-18,F,Anápolis,ALEXANDRINA,0.00
46017,1983-04-04,F,Anápolis,GIBRAN,0.00
91418,1975-06-28,F,Anápolis,JK,0.00
32888,1972-09-03,F,Anápolis,MARACANA,0.00
107703,1976-08-05,F,Anápolis,PARQUE DOS PIRINEUS,0.00
12465,1953-09-19,F,Anápolis,ALEXANDRINA,0.00
90934,1978-11-24,F,Anápolis,VILA FABRIL,0.00
98265,0000-00-00,F,Anápolis,PETROPOLIS,0.00
93388,1950-05-26,F,Anápolis,CHACARAS AMERICANAS,0.00
109224,1969-05-03,F,Anápolis,CONJUNTO VILLAGE JAR,0.00
95662,1962-09-11,F,Anápolis,BOM SUCESSO,0.00
96626,1984-11-16,F,Anápolis,RESIDENCIAL JARDIM I,0.00
104856,1943-10-17,F,Anápolis,JAIARA,800.00
92199,0000-00-00,F,Anápolis,INDEFINIDO,0.00
26122,1941-07-06,F,Anápolis,CENTRO ANAPOLIS,0.00
110826,1950-04-23,F,Anápolis,ITAMARATY,300.00
104166,1967-02-18,F,Anápolis,JAIARA,0.00
110004,1990-07-13,F,Anápolis,ALEXANDRINA,0.00
115423,1956-07-16,F,Anápolis,ADRIANA PARQUE,0.00
106361,1979-02-15,F,Anápolis,JARDIM SUIÇO,400.00
184357,0000-00-00,F,Anápolis,AYRTON SENNA,0.00
13629,1960-04-06,F,Anápolis,ALEXANDRINA,0.00
96481,0000-00-00,F,Anápolis,BONFINOPOLIS,0.00
99700,1983-11-05,F,Anápolis,CIDADE UNIVERSITARIA,0.00
94706,0000-00-00,F,Anápolis,ITAMARATY,0.00
113356,1987-01-15,F,Anápolis,CENTRO,0.00
43932,1964-09-18,F,Anápolis,JUNDIAI,0.00
9566,1973-08-13,F,Anápolis,NACOES UNIDAS,0.00
102223,0000-00-00,F,Anápolis,JARDIM DAS AMERICAS,0.00
105835,1978-11-21,F,Anápolis,CENTRO,0.00
52885,1974-09-11,F,Anápolis,SANTA ISABEL 1ª ETPA,0.00
108412,1947-09-08,F,Anápolis,ALEXANDRINA,0.00
101810,1956-03-06,F,Anápolis,SAO JORGE,0.00
53138,1972-11-05,F,Anápolis,MARACANA,0.00
22056,1967-12-02,F,Anápolis,ALEXANDRINA,0.00
90634,1962-09-20,F,Anápolis,JANDAIA,500.00
115775,0000-00-00,F,Anápolis,GOIANAPOLIS CIDADE,0.00
98975,0000-00-00,F,Anápolis,RESIDENCIAL ARCO IRI,0.00
92916,1981-05-01,F,Anápolis,CAMPO LIMPO,0.00
91375,1974-07-18,F,Anápolis,ALEXANDRINA,0.00
32866,1961-02-28,F,Anápolis,MARACANANZINHO,0.00
184449,1996-09-14,F,Anápolis,JARDIM SAO PAULO,1000.00
42225,1974-04-10,F,Anápolis,ANAPOLIS CITY 3ª ETA,0.00
98574,0000-00-00,F,Anápolis,CERES,0.00
98361,1972-07-03,F,Anápolis,FREI EUSTAQUIO,0.00
111805,1951-03-05,F,Anápolis,ALEXANDRINA,0.00
119219,0000-00-00,F,Anápolis,JAIARA,0.00
45919,1952-10-02,F,Anápolis,VILA GOIS,0.00
38338,1952-11-14,F,Anápolis,PARQUE IRACEMA,0.00
27655,1955-07-31,F,Anápolis,MARACANA,0.00
111515,1993-07-23,F,Anápolis,JARDIM DAS AMERICAS,400.00
184373,1974-03-06,F,Anápolis,RESIDENCIAL VALE DO SOL,0.00
47886,1952-12-20,F,Anápolis,SAO JORGE,0.00
51740,1971-07-06,F,Anápolis,MARACANA,0.00
100381,1981-08-26,F,Anápolis,PARQUE DOS PIRINEUS,0.00
110087,1980-12-30,F,Anápolis,JARDIM DAS AMERICAS,0.00
48434,0000-00-00,F,Anápolis,,0.00
184297,0000-00-00,F,Anápolis,NEROPOLIS,0.00
184508,1965-01-23,F,Anápolis,JIBRAN EL HADJ,0.00
39450,1963-10-04,F,Anápolis,ALEXANDRINA,0.00
58329,1980-03-14,F,Anápolis,SETOR INDUSTRIAL,0.00
103111,1968-03-26,F,Anápolis,OURO VERDE,0.00
93119,1969-05-11,F,Anápolis,JUNDIAI INDUSTRIAL,400.00
96201,1969-09-23,F,Anápolis,NOVA VILA,0.00
114906,1998-09-30,F,Anápolis,JAIARA,400.00
823,1960-03-04,F,Anápolis,CENTRO,0.00
46785,1963-02-24,F,Anápolis,PIRENOPOLIS,0.00
103310,0000-00-00,F,Anápolis,BOM SUCESSO,0.00
93061,0000-00-00,F,Anápolis,VILA GOIS,0.00
4,1927-07-15,F,Anápolis,NACOES UNIDAS,0.00
184545,1995-10-05,F,Anápolis,JAIARA,0.00
97748,1974-05-09,F,Anápolis,JUNDIAI,0.00
115035,0000-00-00,F,Anápolis,BAIRRO SAO JOAO,0.00
184580,1996-11-30,F,Anápolis,RESIDENCIAL ARCO IRIS,0.00
108646,0000-00-00,F,Anápolis,JUNDIAI,0.00
184590,1955-07-31,F,Anápolis,JUNDIAI,0.00
66809,0000-00-00,F,Anápolis,ALEXANDRINA,0.00
36805,1965-05-11,F,Anápolis,INDEFINIDO,0.00
44020,1962-12-22,F,Anápolis,BANDEIRAS,0.00
184625,1964-01-13,F,Anápolis,ADRIANA PARQUE,0.00
97370,1972-09-17,F,Anápolis,POLOCENTRO,0.00
108324,1985-05-05,F,Anápolis,ITAMARATY 2 ETAPA,0.00
108284,1983-08-05,F,Anápolis,NOVA VILA,600.00
61247,1968-04-05,F,Anápolis,JAIARA,0.00
39930,1974-08-17,F,Anápolis,RECANTO DO SOL,0.00
48944,0000-00-00,F,Anápolis,CENTRO,0.00
98663,1966-08-08,F,Anápolis,SANTO ANDRE,400.00
97011,1984-06-17,F,Anápolis,SAO LOURENCO,0.00
30695,0000-00-00,F,Anápolis,CAMPO LIMPO,0.00
94718,1982-12-22,F,Anápolis,JAIARA,668.00
112991,1982-05-12,F,Anápolis,RECANTO DO SOL,0.00
96035,1983-06-30,F,Anápolis,CENTRO,0.00
101663,1971-05-05,F,Anápolis,ITAMARATY,0.00
96283,0000-00-00,F,Anápolis,PARQUE DOS PIRINEUS,0.00
96517,1947-01-14,F,Anápolis,MARACANA,0.00
98431,0000-00-00,F,Anápolis,JK,0.00
95592,0000-00-00,F,Anápolis,VILA GOIS,0.00
90671,1962-09-02,F,Anápolis,ITAMARATY,600.00
93982,1980-10-12,F,Anápolis,SANTA MARIA DE NAZAR,2000.00
114297,0000-00-00,F,Anápolis,RESIDENCIAL VENEZA (,0.00
91550,0000-00-00,F,Anápolis,RESIDENCIAL BELA VIS,0.00
91000,1984-12-28,F,Anápolis,CENTRAL,0.00
25553,1951-09-19,F,Anápolis,JAIARA,0.00
65878,1981-08-12,F,Nerópolis,PROGRESSO,0.00
90832,1968-01-31,F,Anápolis,CALIXTOPOLIS,0.00
184672,1993-11-26,F,Anápolis,SANTA ISABEL 1ª ETPA,0.00
184676,0000-00-00,F,Goiás,JAIARA,0.00
100030,0000-00-00,F,Anápolis,ALEXANIA,0.00
115274,0000-00-00,F,Anápolis,VILA GOIS,0.00
99863,0000-00-00,F,Anápolis,SENADOR CANEDO EDMIL,0.00
118292,0000-00-00,M,Anápolis,APARECIDA DE GOIANIA,0.00
66362,1978-08-12,F,Anápolis,RESIDENCIAL DAS ROSA,500.00
95043,1973-09-23,F,Anápolis,RESIDENCIAL VERONA,0.00
40615,1960-09-06,F,Anápolis,VILA FORMOSA4ª ETAPA,0.00
118533,0000-00-00,F,Anápolis,GOIANAPOLIS CIDADE,0.00
184709,0000-00-00,F,Anápolis,ANAPOLIS CITY 2ª ETPA,0.00
64902,1977-11-17,F,Anápolis,ANEXO ITAMARATY,700.00
108997,0000-00-00,F,Anápolis,PARQUE DOS PIRINEUS,0.00
103352,1965-12-25,F,Anápolis,CENTRO,0.00
15944,1964-11-03,F,Anápolis,LAS PALMAS,0.00
30902,1970-08-30,F,Anápolis,MONICA BRAGA,0.00
48732,1955-06-11,F,Anápolis,ALEXANDRINA,0.00
185563,1990-08-05,F,Anápolis,SANTO ANDRE,750.00
42297,1963-02-15,F,Anápolis,ALEXANDRINA,0.00
184776,1984-12-29,F,Anápolis,,650.00
96649,1978-04-26,F,Anápolis,RESIDENCIAL VALE DO,0.00
109733,1982-09-09,F,Anápolis,ITAMARATY 2 ETAPA,0.00
184802,1986-05-01,F,Goiás,RESIDENCIAL VALE DO SOL,650.00
98367,0000-00-00,F,Anápolis,MARACANA,0.00
94451,0000-00-00,F,Anápolis,RESIDENCIAL VALE DO,0.00
106425,1993-11-28,M,Anápolis,JAIARA,0.00
104289,1963-11-03,F,Anápolis,VIANOPOLIS,0.00
15819,1952-04-29,F,Anápolis,ALEXANDRINA,0.00
184822,1947-06-17,F,Goiás,JARDIM ALEXANDRINA,600.00
184843,1992-12-16,F,Goiás,RESIDENCIAL ELDORADO,1800.00
120131,0000-00-00,F,Anápolis,PARQUE DOS PIRINEUS,0.00
116453,0000-00-00,F,Anápolis,URUAÇU,0.00
185250,1994-07-14,F,Anápolis,CENTRO,850.00
184872,1997-06-08,F,Goiás,JAIARA,1000.00
105572,0000-00-00,F,Anápolis,RESIDENCIAL COPACABA,0.00
39193,1964-10-09,F,Anápolis,SANTO ANDRE,0.00
38841,1974-07-29,F,Anápolis,BANDEIRAS,0.00
38846,1974-07-31,F,Anápolis,JARD-PROGRSSO,0.00
22675,1944-08-06,F,Anápolis,ALEXANDRINA,0.00
103452,1964-05-13,F,Anápolis,JAIARA,0.00
99019,1966-12-23,F,Anápolis,CALISTOLANDIA,0.00
115767,0000-00-00,F,Anápolis,JAIARA,0.00
65312,1956-01-08,F,Anápolis,JARDIM BANDEIRANTES,0.00
95112,0000-00-00,F,Anápolis,INDUSTRIAL MUNIR CAL,0.00
108854,1978-04-13,M,Anápolis,MARACANA,500.00
94063,0000-00-00,F,Anápolis,SAO VICENTE,0.00
39097,1976-02-16,F,Anápolis,PARQUE DOS PIRINEUS,0.00
103435,1984-05-02,F,Anápolis,JK NOVA CAPITAL,0.00
112958,1956-09-06,F,Anápolis,BAIRRO DE LOURDES,0.00
114282,0000-00-00,F,Anápolis,APARECIDA DE GOIANIA,0.00
184675,1995-03-27,F,Anápolis,PARQUE DOS PIRINEUS,0.00
115201,0000-00-00,F,Anápolis,BAIRRO ALVORADA,0.00
101497,0000-00-00,F,Anápolis,GOIANESIA,0.00
50909,1958-12-04,F,Anápolis,JOQUEI CLUB,0.00
93093,0000-00-00,F,Anápolis,SETOR INDUSTRIAL,0.00
114979,0000-00-00,F,Anápolis,INDUSTRIAL MUNIR CAL,0.00
108343,0000-00-00,F,Anápolis,PARQUE BRASILIA,0.00
30617,1959-12-15,F,Anápolis,VILA UNIAO,0.00
184687,1964-04-09,F,Anápolis,JAIARA,0.00
94030,1979-09-03,F,Anápolis,NOSSA SENHORA D`ABAD,0.00
116139,1981-02-01,F,Anápolis,ADRIANA PARQUE,0.00
96874,1960-09-22,F,Anápolis,VILA DOS SARGENTOS 2,0.00
94141,1971-04-27,F,Anápolis,SAO JORGE,0.00
182053,1967-06-11,F,Anápolis,VILA BELA,0.00
53458,1962-01-13,F,Anápolis,JARDIM DAS AMERICAS,0.00
107598,0000-00-00,F,Anápolis,GOIANIRA,0.00
42824,1975-01-25,F,Anápolis,PARQUE BRASILIA,0.00
49098,1965-12-21,F,Anápolis,NOVA VILA,0.00
57962,1980-09-03,F,Anápolis,JUNDIAI,0.00
115932,1966-07-11,F,Anápolis,VILA FABRIL,0.00
185022,1988-01-25,F,Jes·polis,CENTRO,0.00
15235,0000-00-00,F,Anápolis,NOVA VILA,0.00
109151,1970-12-21,F,Anápolis,BOM CLIMA,0.00
18610,1974-04-06,F,Anápolis,ALEXANDRINA,0.00
112216,0000-00-00,F,Anápolis,VIANOPOLIS,0.00
185076,1980-12-11,F,Anápolis,MARACANA,850.00
186938,0000-00-00,F,Campo Limpo de Goiás,CAMPO LIMPO,800.00
109098,0000-00-00,F,Anápolis,MORRINHOS,0.00
185078,0000-00-00,F,Anápolis,SAO CARLOS,0.00
185079,0000-00-00,F,Anápolis,SAO CARLOS,0.00
103986,1979-07-17,F,Anápolis,JARDIM DAS AMERICAS,1500.00
185089,0000-00-00,F,Anápolis,JARDIM SUIÇO,0.00
185545,1972-07-23,F,Anápolis,SAO CARLOS,900.00
111227,1960-03-05,F,Anápolis,JARDIM ALEXANDRINA,0.00
91036,1971-12-06,F,Anápolis,MIRAGE,0.00
43421,1974-04-18,F,Anápolis,NOVA VILA,0.00
108627,0000-00-00,F,Anápolis,VIVIAN PARQUE,0.00
120797,1964-02-13,F,Anápolis,,900.00
8342,1953-11-25,F,Anápolis,ALEXANDRINA,0.00
118585,1985-07-28,F,Anápolis,ALEXANDRINA,0.00
106447,1981-07-01,F,Anápolis,BATISTA,0.00
98925,1983-05-18,F,Anápolis,JAIARA,0.00
184696,1992-09-14,F,Anápolis,SETOR SUL JAMIL MIGUEL,0.00
185104,1967-05-07,F,Anápolis,JARDIM DAS AMERICAS 2ª ETPA,0.00
108895,1956-09-22,F,Anápolis,MIGUEL JORGE,0.00
35047,1977-02-19,F,Anápolis,JK SETOR OESTE,0.00
120812,1960-12-15,F,Anápolis,,700.00
101239,1991-04-25,F,Anápolis,JAIARA,0.00
43420,1954-06-18,F,Anápolis,ALEXANDRINA,850.00
43924,1976-08-26,F,Anápolis,JAIARA,0.00
98786,0000-00-00,F,Anápolis,SANTA ISABEL 1ª ETPA,0.00
96521,0000-00-00,F,Anápolis,JK NOVA CAPITAL,0.00
56478,1978-04-29,F,Anápolis,SAO LOURENCO,1000.00
185116,1990-01-12,F,Anápolis,RESIDENCIAL JARDIM ITALIA 2,1200.00
188070,1962-02-14,F,Anápolis,ANEXO ITAMARATY,650.00
5045,1978-04-06,F,Anápolis,ALEXANDRINA,0.00
103822,0000-00-00,F,Anápolis,ALEXANIA,0.00
185127,0000-00-00,M,Anápolis,CENTRO,0.00
116594,1984-07-30,F,Anápolis,ADRIANA PARQUE,0.00
113961,0000-00-00,F,Anápolis,CENTRO,0.00
66760,1966-09-25,F,Anápolis,MARACANA,0.00
26003,1960-08-20,F,Anápolis,ALEXANDRINA,0.00
185542,2004-04-30,F,Anápolis,SANTA MARIA DE NAZARETH,900.00
118149,0000-00-00,F,Anápolis,PETROPOLIS,0.00
94022,0000-00-00,F,Anápolis,CAMPO LIMPO,0.00
52429,0000-00-00,F,Anápolis,CAMPO LIMPO,0.00
109969,1968-11-22,F,Anápolis,CALDAS NOVAS,0.00
119212,0000-00-00,F,Anápolis,SAO LOURENCO,0.00
116282,1989-08-22,F,Anápolis,PARQUE IRACEMA,0.00
103287,1981-11-25,F,Anápolis,JAIARA,0.00
10750,1957-06-01,F,Anápolis,ALEXANDRINA,0.00
185198,1960-09-04,F,Anápolis,MARACANA,850.00
119223,0000-00-00,F,Anápolis,VILA BRASIL,950.00
56990,1972-11-14,F,Anápolis,JARDIM PROGRESSO,1000.00
112914,1984-07-26,F,Anápolis,JAIARA,250.00
185237,1958-02-23,F,Anápolis,SANTA ISABEL 1ª ETPA,850.00
56361,0000-00-00,F,Anápolis,JAIARA,0.00
107382,0000-00-00,F,Anápolis,AMERICA RESIDENCIAL,0.00
41673,1975-11-18,F,Anápolis,CENTRO,0.00
119195,1978-01-03,F,Anápolis,DOM FELIPE,800.00
111815,0000-00-00,F,Anápolis,ALDEIA DOS SONHOS,0.00
98201,0000-00-00,F,Anápolis,ANA PAULA,0.00
37181,1969-10-15,F,Anápolis,BOA VISTA,400.00
185529,1978-03-01,F,Anápolis,ITAMARATY 2 ETAPA,750.00
30455,1971-09-08,F,Anápolis,MONICA BRAGA,0.00
99949,1966-05-31,F,Anápolis,ALEXANIA,0.00
35481,1971-03-03,F,Anápolis,JUNDIAI,0.00
65601,1977-12-02,F,Anápolis,PARQUE BRASILIA,0.00
185253,1976-04-29,F,Anápolis,JAIARA,850.00
47167,1950-04-09,F,Anápolis,JAIARA,0.00
44487,1969-02-05,F,Anápolis,JARDIM PROGRESSO,0.00
96181,0000-00-00,F,Anápolis,SANTA MARIA DE NAZAR,1000.00
96769,0000-00-00,F,Anápolis,MARACANANZINHO,0.00
188163,1979-07-20,F,Anápolis,ADRIANA PARQUE,350.00
56261,1960-05-05,F,Anápolis,JAIARA,0.00
66276,1977-08-31,F,Anápolis,CONJUNTO VILLAGE JAR,700.00
23842,1960-02-22,F,Anápolis,RESIDENCIAL GABRIELA,0.00
52408,1974-01-17,F,Anápolis,SANTA ISABEL,0.00
48866,1976-10-19,F,Anápolis,PARQUE DOS PIRINEUS,0.00
117178,0000-00-00,F,Anápolis,RESIDENCIAL DAS FLOR,0.00
62989,1977-10-12,F,Anápolis,BOA VISTA,0.00
28128,1960-05-16,F,Anápolis,ALEXANDRINA,400.00
106061,0000-00-00,F,Anápolis,JARAGUA,0.00
30162,1973-10-05,F,Anápolis,BOUGANVILLE,0.00
107374,0000-00-00,F,Anápolis,ARCO VERDE,0.00
185331,1993-03-14,F,Anápolis,JARDIM AMERICA,650.00
115693,1974-10-03,F,Anápolis,ABADIANIA,0.00
112899,1984-04-15,F,Anápolis,BOUGANVILLE,0.00
67852,1962-07-19,F,Anápolis,ITAMARATY 2 ETAPA,0.00
104698,1986-02-23,F,Anápolis,PARQUE IRACEMA,0.00
185346,1971-04-12,F,Anápolis,FREI EUSTAQUIO,400.00
101045,0000-00-00,F,Anápolis,ALEXANIA,0.00
185347,1976-04-19,F,Anápolis,ANAPOLIS CITY,0.00
93983,0000-00-00,F,Anápolis,ALEXANDRINA,0.00
31729,1957-03-27,F,Anápolis,CIDADE JARDIM,0.00
184909,1964-10-06,F,Goiás,CENTRO,0.00
34149,1966-04-02,F,Anápolis,ARAGUAIA RESIDENCIAL,0.00
38027,1977-09-21,F,Anápolis,ALEXANDRINA,0.00
48194,1978-04-07,F,Anápolis,PARQUE IRACEMA,0.00
94664,1953-07-04,F,Anápolis,BAIRRO DE LOURDES,0.00
111529,1986-10-15,F,Anápolis,LAS PALMAS,600.00
105927,0000-00-00,F,Anápolis,GOIANIRA,0.00
90746,1981-09-14,F,Anápolis,VILA FABRIL,0.00
49523,1978-07-26,F,Anápolis,ANAPOLIS CITY,0.00
39492,1963-02-08,F,Anápolis,VILA GOIAS,0.00
115774,0000-00-00,F,Anápolis,GOIANAPOLIS CIDADE,0.00
116365,1985-10-31,F,Anápolis,ALEXANDRINA,0.00
15759,1954-11-18,F,Anápolis,ALEXANDRINA,0.00
58960,0000-00-00,F,Anápolis,ADRIANA PARQUE,0.00
115771,0000-00-00,F,Anápolis,GOIANAPOLIS CIDADE,0.00
101973,1969-12-04,F,Anápolis,RESIDENCIAL ARAGUAIA,0.00
55155,1968-06-25,F,Anápolis,BOA VISTA,0.00
62804,1978-03-28,F,Anápolis,SAO LOURENCO,0.00
52243,1960-08-24,F,Anápolis,SANTA ISABEL 2ª ETAP,0.00
119206,0000-00-00,F,Anápolis,PIRACANJUBA,0.00
107183,0000-00-00,F,Anápolis,ANEXO ITAMARATY,0.00
185395,0000-00-00,F,Anápolis,SAO JOAQUIM,0.00
51427,1965-09-02,F,Anápolis,PARQUE DOS PIRINEUS,0.00
24917,1971-08-06,F,Anápolis,SETOR SUL,700.00
95911,1989-11-05,F,Anápolis,INTERLANDIA,0.00
56367,1986-08-28,F,Anápolis,JAIARA,0.00
92126,0000-00-00,F,Anápolis,GOIANESIA,0.00
93143,1973-08-30,F,Anápolis,JARDIM ALEXANDRINA,400.00
185418,1995-11-10,F,Anápolis,VILA FELIZ,0.00
61261,1960-10-31,F,Anápolis,BOA VISTA,0.00
57861,1972-10-07,F,Anápolis,ALEXANDRINA,0.00
64254,1966-01-15,F,Anápolis,JUNDIAI,0.00
106766,1959-09-06,F,Anápolis,MARACANA,0.00
94960,1953-10-11,F,Anápolis,JAIARA,0.00
100848,1962-09-13,F,Anápolis,SUNFLOWER RESIDENCIA,0.00
183280,1989-03-22,F,Anápolis,ANAPOLIS,0.00
105988,1994-03-28,F,Anápolis,BANDEIRAS,0.00
101647,1971-06-17,F,Anápolis,JARDIM DAS AMERICAS,0.00
65548,0000-00-00,F,Anápolis,PARQUE DOS PIRINEUS,0.00
35382,1948-01-19,F,Anápolis,SAO CARLOS,0.00
39283,1971-05-13,F,Anápolis,ITAMARATY,0.00
13584,1963-10-03,F,Anápolis,ALEXANDRINA,0.00
113008,0000-00-00,F,Anápolis,SENADOR CANEDO EDMIL,0.00
100759,0000-00-00,F,Anápolis,VILA GOIS,0.00
185468,1996-06-08,F,Anápolis,JARDIM PROGRESSO,950.00
185465,1977-02-13,F,Anápolis,CALIXTO ABRAO,550.00
111620,0000-00-00,F,Anápolis,PIRENOPOLIS,0.00
185472,1974-12-16,F,Anápolis,,1000.00
95599,0000-00-00,F,Anápolis,SANTA LUZIA,0.00
15105,1966-04-24,F,Anápolis,JARDIM DAS AMERICAS,0.00
39231,1949-01-03,F,Anápolis,NOVA VILA,0.00
93672,0000-00-00,F,Anápolis,JK,0.00
57517,1970-08-10,F,Anápolis,ITAMARATY 2 ETAPA,0.00
16606,1972-10-29,F,Anápolis,SANTA ISABEL,0.00
112906,0000-00-00,F,Anápolis,ALEXANDRINA,0.00
37588,1980-05-08,F,Anápolis,MIRAGE,0.00
42410,1980-03-12,F,Anápolis,GOIANAPOLIS CIDADE,0.00
105112,1975-04-28,F,Anápolis,ALEXANDRINA,0.00
116486,1957-05-02,F,Anápolis,FLOR DE LIZ,0.00
26752,1973-06-07,F,Anápolis,MARACANANZINHO,0.00
115143,1965-03-08,F,Anápolis,ALEXANDRINA,0.00
113225,1966-03-18,F,Anápolis,APARECIDA DE GOIANIA,0.00
39280,1971-01-20,F,Anápolis,SAO CARLOS,0.00
119986,1967-04-19,F,Anápolis,LAGO DOS BURITIS,0.00
91912,1972-07-13,F,Anápolis,PETROPOLIS,0.00
105692,0000-00-00,F,Anápolis,SENADOR CANEDO EDMIL,0.00
116243,1978-09-23,F,Anápolis,JAIARA,0.00
183970,1976-12-23,F,Anápolis,PARQUE DOS PIRINEUS,0.00
94514,1994-07-26,F,Anápolis,PARQUE DOS PIRINEUS,0.00
6669,1963-02-15,F,Anápolis,CENTRO ANAPOLIS,0.00
107360,1979-02-24,F,Anápolis,JARDIM DAS AMERICAS,0.00
42029,1968-03-08,F,Anápolis,JARDIM EUROPA,0.00
42672,1966-07-01,F,Anápolis,ALEXANDRINA,0.00
188141,1975-10-05,F,Anápolis,LAGO DOS BURITIS,450.00
60413,1956-05-07,F,Anápolis,JARDIM BANDEIRANTES,0.00
54625,1970-04-28,F,Anápolis,ALEXANDRINA,0.00
101894,1967-02-06,F,Anápolis,ITAMARATY 2 ETAPA,0.00
65118,1964-07-29,F,Anápolis,PROGRESSO,800.00
42236,1975-04-28,F,Anápolis,JARDIM DOS IPES,0.00
118535,0000-00-00,F,Anápolis,GOIANAPOLIS CIDADE,0.00
41751,1969-12-04,F,Anápolis,ALEXANDRINA,0.00
103286,0000-00-00,F,Anápolis,JAIARA,0.00
185493,1980-04-26,F,Anápolis,JAIARA,850.00
67872,1977-12-07,F,Anápolis,ALEXANIA,0.00
28462,1973-10-25,F,Anápolis,JAIARA,0.00
108086,1982-08-08,F,Anápolis,PARAISO,0.00
182458,1983-06-05,F,Anápolis,VILA GOIS,0.00
111795,1986-09-04,F,Anápolis,SAO JOSE,800.00
98876,1959-10-03,F,Anápolis,RECANTO DO SOL,0.00
67841,0000-00-00,F,Anápolis,LAS PALMAS,0.00
15068,0000-00-00,F,Anápolis,ANEXO ITAMARATY,0.00
95038,0000-00-00,F,Anápolis,JARDIM DAS AMERICAS,0.00
109534,0000-00-00,F,Anápolis,CALDAS NOVAS,0.00
185675,1976-02-21,F,Anápolis,JARDIM ALEXANDRINA,400.00
185677,1982-04-19,F,Anápolis,JARDIM BANDEIRANTES,900.00
59735,1974-04-21,F,Anápolis,MARACANA,0.00
185678,1981-06-28,F,Anápolis,SETOR SUL JAMIL MIGUEL,1000.00
63928,1986-10-17,F,Anápolis,FREI EUSTAQUIO,600.00
17332,1971-01-15,F,Anápolis,JANDAIA,0.00
184823,1998-10-25,F,Anápolis,VILA SAO JOSE,0.00
96307,1989-09-13,M,Anápolis,POLOCENTRO,0.00
103921,1978-02-05,F,Anápolis,MARACANA,0.00
116375,1952-02-02,F,Anápolis,CENTRO,800.00
91689,0000-00-00,F,Anápolis,PARQUE BRASILIA,0.00
100047,0000-00-00,F,Anápolis,ALEXANIA,0.00
53956,1967-12-25,F,Anápolis,ANTONIO FERNANDES,0.00
106073,1992-04-15,F,Anápolis,CIDADE JARDIM,0.00
91412,0000-00-00,F,Anápolis,FREI EUSTAQUIO,0.00
