DATA,numero_venda,valor,cliente,vendedor,codigo_forma_pagamento
2022-11-24 14:53:34,642966,263.20,0,170,9
2022-11-24 15:41:01,642975,666.00,91451,170,20
2023-01-30 18:55:28,650316,932.70,0,170,9
2022-11-24 14:14:43,642961,113.40,0,58,10
2022-11-24 14:54:27,642967,1078.40,0,170,9
2022-11-24 14:54:58,642968,537.00,0,58,1
2022-11-24 15:00:48,642972,48.30,0,170,10
2022-11-24 15:49:27,642976,2244.30,0,170,1
2022-11-24 16:06:48,642978,283.45,0,170,9
2022-11-25 09:49:40,643001,1216.95,0,170,10
2022-11-24 17:01:51,642982,50.70,0,170,1
2022-11-24 17:03:03,642983,1497.00,0,170,10
2023-01-30 18:21:59,650307,260.00,0,170,1
2022-11-25 08:37:46,642993,53.10,0,170,9
2022-11-25 10:05:48,643006,556.00,117181,58,20
2022-11-25 10:09:44,643010,537.00,0,170,1
2022-11-25 12:50:22,643040,426.00,61720,58,20
2022-11-25 10:47:42,643019,1088.00,0,58,9
2022-11-25 11:10:17,643023,269.60,0,58,1
2022-11-25 11:15:49,643027,150.00,0,58,10
2022-11-25 11:21:36,643030,25.80,0,170,1
2022-11-25 11:20:47,643029,90.00,90736,170,7
2022-11-25 12:55:38,643044,390.10,0,58,9
2022-11-25 11:32:54,643033,547.00,185331,170,7
2023-01-30 18:46:09,650312,488.00,0,170,9
2022-11-25 13:06:58,643048,110.40,0,58,1
2023-01-30 18:14:00,650305,66.90,0,170,9
2023-01-30 18:06:32,650302,43.20,0,170,1
2022-11-25 13:21:33,643052,310.80,0,58,9
2022-11-25 13:38:28,643055,178.20,0,170,9
2022-11-25 13:39:18,643056,179.70,0,170,1
2022-11-25 14:10:55,643059,160.20,0,170,9
2022-11-25 14:41:11,643061,486.00,115693,58,18
2023-01-30 17:58:26,650297,131.10,0,170,1
2023-01-30 17:31:10,650295,240.00,0,58,9
2022-11-25 14:59:49,643066,648.00,45769,58,11
2022-11-25 15:16:02,643067,125.00,49771,42,8
2022-11-25 15:17:58,643069,781.20,0,58,1
2022-11-25 15:35:14,643077,1114.30,0,170,10
2022-11-25 15:22:22,643071,19.60,0,58,1
2022-11-25 16:01:08,643090,139.00,0,58,9
2022-11-25 15:31:37,643075,99.00,0,170,1
2022-11-25 15:38:04,643079,318.00,27695,58,11
2022-11-25 15:53:58,643087,1475.80,0,58,9
2023-01-30 17:27:57,650292,111.50,0,170,1
2022-11-25 16:11:17,643093,198.00,0,58,1
2023-01-30 17:26:47,650290,156.00,0,170,9
2022-11-25 16:22:16,643097,12832.81,0,170,1
2023-01-30 17:23:07,650289,286.50,0,170,9
2022-11-25 16:28:56,643099,420.40,0,58,1
2022-11-25 16:37:04,643101,396.60,0,170,9
2022-11-25 16:47:53,643107,167.20,0,170,9
2022-11-25 16:40:52,643104,441.15,0,170,9
2022-11-25 16:59:18,643112,544.90,0,170,9
2022-11-25 16:50:52,643110,396.00,0,170,9
2022-11-25 16:59:19,643113,232.20,0,170,1
2022-11-25 17:19:40,643119,199.60,0,170,9
2022-11-25 17:37:05,643137,70.20,0,170,1
2022-11-25 17:19:52,643120,2540.00,95219,170,20
2022-11-25 17:19:56,643121,9.90,0,170,9
2022-11-25 17:20:37,643124,883.80,0,170,9
2022-11-25 17:23:59,643126,95.90,0,170,1
2022-11-25 17:24:47,643127,99.80,0,170,1
2022-11-25 17:36:22,643136,258.00,0,170,1
2022-11-25 17:25:27,643129,415.62,0,170,9
2022-11-25 17:32:07,643134,580.50,0,170,1
2022-11-25 17:39:24,643140,59.80,0,170,10
2022-11-25 17:40:26,643142,786.00,95219,170,20
2022-11-25 17:41:34,643144,521.20,0,170,9
2022-11-25 17:42:07,643146,1860.00,0,170,9
2022-11-25 17:53:11,643152,189.00,15461,170,12
2022-11-25 18:03:04,643155,238.00,15461,170,12
2022-11-25 17:59:37,643154,526.10,0,170,9
2022-11-25 18:06:29,643159,86.40,0,170,1
2022-11-25 18:29:55,643180,441.10,0,136,1
2022-11-25 18:18:48,643163,871.90,0,170,9
2023-01-30 17:17:05,650286,204.00,15597,170,12
2022-11-25 18:21:00,643164,99.00,119918,170,9
2022-11-25 18:21:38,643165,27.00,0,170,1
2022-11-25 18:22:42,643169,36.00,0,170,1
2023-01-30 17:15:50,650284,1163.00,0,170,1
2022-11-25 18:27:17,643177,514.00,112899,170,20
2022-11-26 08:30:50,643203,72.74,0,58,1
2022-11-25 18:34:34,643183,164.80,0,170,9
2022-11-25 18:43:01,643190,128.90,0,170,9
2023-01-30 17:06:57,650282,45.60,0,170,10
2023-01-31 08:42:41,650321,1450.00,0,58,9
2022-11-26 08:29:10,643199,410.00,0,58,1
2022-11-26 08:34:04,643204,96.00,0,58,1
2022-11-26 08:47:00,643207,89.70,0,58,9
2022-11-26 08:47:58,643208,75.60,0,58,9
2023-01-30 16:50:40,650278,492.00,0,170,9
2022-11-26 09:18:18,643214,207.20,60593,58,9
2022-11-26 10:01:43,643223,85.10,0,58,1
2022-11-26 09:30:31,643217,69.00,0,58,1
2022-11-26 09:35:03,643220,228.90,0,58,1
2022-11-26 10:21:47,643228,804.40,0,58,9
2022-11-26 10:30:46,643233,901.00,67852,170,20
2022-11-26 10:57:08,643247,1301.25,0,170,1
2022-11-26 10:33:16,643236,310.55,0,58,9
2022-11-26 10:42:24,643238,98.10,0,170,10
2022-11-26 10:43:02,643239,400.20,0,170,9
2022-11-26 10:46:59,643242,615.00,114151,170,7
2022-11-26 11:00:33,643248,64.80,0,58,9
2022-11-26 11:26:07,643260,128.15,0,58,10
2022-11-26 11:16:14,643255,124.20,0,58,1
2022-11-26 11:19:02,643257,89.00,0,58,1
2022-11-26 11:31:56,643265,488.00,104698,58,20
2022-11-26 11:44:01,643270,264.30,51795,58,13
2022-11-26 11:44:12,643269,433.00,185346,170,8
2022-11-26 11:44:27,643271,228.00,104698,58,20
2022-11-26 11:48:34,643275,554.40,0,58,9
2022-11-26 11:50:20,643277,628.60,12492,58,20
2022-11-26 11:59:17,643279,248.40,0,170,10
2022-11-26 12:04:40,643281,138.80,0,170,10
2022-11-26 12:08:59,643285,537.30,0,58,9
2022-11-26 12:47:25,643303,447.00,0,58,1
2022-11-26 12:10:08,643287,118.80,0,58,9
2022-11-26 12:11:29,643289,178.00,0,170,9
2022-11-26 12:11:52,643291,405.00,95319,58,20
2023-01-30 16:37:42,650271,81.70,0,170,9
2022-11-26 12:28:46,643297,56.70,0,170,9
2022-11-26 13:14:06,643316,486.40,0,58,10
2022-11-26 12:47:52,643304,1137.30,0,58,9
2023-01-30 16:36:11,650270,615.60,0,170,9
2022-11-26 13:04:57,643311,270.00,19709,58,12
2022-11-26 12:59:29,643309,541.95,0,58,9
2022-11-26 15:38:05,643390,159.60,0,42,1
2022-11-26 13:23:00,643318,161.00,27889,42,11
2022-11-26 13:30:07,643320,343.38,0,58,9
2022-11-26 13:39:33,643323,461.50,101045,58,9
2022-11-26 13:48:41,643330,99.00,0,58,9
2022-11-26 13:54:02,643333,29.90,0,58,1
2022-11-26 13:43:22,643326,79.50,0,58,9
2023-01-30 16:46:17,650276,53.00,0,58,10
2022-11-26 13:55:50,643336,1607.00,36316,58,20
2022-11-26 14:03:58,643345,559.80,185347,170,9
2022-11-26 13:57:45,643338,217.80,0,170,1
2022-11-26 14:00:18,643343,324.00,0,170,10
2022-11-26 14:23:25,643350,159.00,0,170,1
2022-11-26 14:47:17,643354,203.20,0,170,1
2022-11-26 14:08:06,643347,415.80,0,170,1
2022-11-26 14:36:54,643352,29.70,0,170,1
2022-11-26 15:04:30,643365,773.20,0,170,9
2022-11-26 14:52:42,643358,90.00,61743,170,7
2022-11-26 14:54:20,643359,214.90,0,170,9
2022-11-26 14:55:11,643362,576.80,0,170,9
2022-11-26 14:56:20,643363,592.30,0,170,1
2022-11-26 15:17:59,643371,1215.00,26600,170,20
2022-11-26 15:18:59,643372,467.60,34129,170,11
2022-11-26 15:22:09,643376,903.15,0,170,9
2022-11-26 15:22:18,643375,279.40,0,170,1
2022-11-26 15:23:50,643377,198.00,0,42,1
2022-11-26 15:26:36,643381,135.00,0,170,9
2022-11-26 15:28:36,643383,526.35,0,42,1
2022-11-26 15:28:22,643384,472.50,0,170,9
2022-11-26 15:35:17,643388,268.00,119269,170,7
2023-01-30 16:18:31,650266,410.00,92687,58,13
2022-11-26 15:38:23,643391,366.10,0,170,10
2022-11-26 15:46:00,643396,108.00,0,170,1
2022-11-26 15:53:09,643398,18.90,0,170,1
2022-11-26 16:02:28,643402,478.00,0,170,9
2022-11-26 15:53:25,643399,281.80,0,170,1
2022-11-26 16:07:29,643405,769.30,0,170,1
2022-11-28 08:45:23,643410,104.00,0,58,1
2022-11-28 08:56:39,643413,399.00,0,58,1
2023-01-30 16:14:37,650263,99.00,0,170,9
2022-11-28 09:04:36,643415,208.00,0,58,1
2022-11-28 09:07:28,643417,1120.00,0,170,9
2022-11-28 09:50:33,643428,252.90,0,58,10
2022-11-28 09:17:10,643420,99.00,0,170,1
2022-11-28 09:33:18,643426,396.00,63047,170,1
2022-11-28 10:02:34,643431,705.80,0,170,1
2024-04-24 14:36:42,703779,38.28,0,170,1
2022-11-28 10:08:47,643434,47.25,0,58,1
2022-11-28 10:22:28,643439,298.00,90736,58,1
2022-11-28 11:21:15,643457,823.20,0,170,9
2022-11-28 10:33:29,643443,492.00,0,58,1
2022-11-28 10:52:45,643453,32.40,0,170,10
2022-11-28 10:46:01,643448,249.00,184709,58,12
2022-11-28 10:48:10,643450,198.00,42423,170,7
2023-01-30 15:59:52,650255,187.60,0,58,10
2022-11-28 12:46:12,643466,1047.20,0,58,9
2022-11-28 15:34:04,643482,219.75,0,58,9
2022-11-28 18:36:23,643555,882.00,61899,58,1
2022-11-29 08:31:31,643559,845.10,0,58,9
2022-11-28 14:55:38,643475,169.15,0,58,1
2022-11-28 15:46:57,643486,336.60,28485,58,9
2022-11-28 15:37:10,643484,1509.00,114635,58,20
2022-11-28 16:07:53,643488,1927.80,0,58,1
2022-11-28 16:18:25,643493,62.10,0,58,10
2022-11-28 16:21:07,643495,840.00,38754,58,12
2022-11-28 16:24:05,643496,328.95,0,136,9
2023-01-30 16:11:03,650262,616.10,0,170,9
2022-11-28 16:47:10,643500,110.70,0,58,1
2022-11-28 16:48:05,643501,304.90,58777,58,12
2022-11-28 17:00:35,643509,128.15,0,58,10
2022-11-28 16:52:25,643504,153.60,0,58,1
2022-11-28 17:00:12,643508,331.30,0,58,1
2022-11-28 16:58:52,643507,1124.90,0,136,1
2022-11-28 17:06:53,643515,409.50,0,58,9
2022-11-28 17:05:37,643513,96.90,0,58,10
2022-11-28 17:10:09,643518,78.30,0,58,10
2022-11-28 17:15:11,643522,1352.28,0,136,1
2022-11-28 17:24:23,643527,615.50,30555,42,19
2022-11-28 17:44:03,643533,543.50,0,58,10
2022-11-28 17:18:45,643525,269.60,0,58,9
2022-11-28 17:36:34,643530,320.10,0,58,1
2022-11-28 17:37:20,643532,377.60,0,58,9
2022-11-28 17:50:57,643537,216.00,0,58,9
2022-11-28 17:57:36,643540,48.80,0,58,10
2022-11-28 18:07:46,643543,483.80,0,58,9
2022-11-28 18:08:58,643545,1269.90,0,58,9
2022-11-28 18:32:01,643551,1661.10,0,58,9
2022-11-28 18:27:44,643549,250.40,0,58,1
2022-11-29 08:53:44,643565,216.40,0,58,9
2023-01-30 16:34:59,650268,578.00,0,170,9
2023-01-30 15:57:17,650252,189.00,0,170,9
2023-01-30 15:56:06,650249,303.00,0,170,9
2022-11-29 09:56:15,643574,1002.00,98368,58,13
2022-11-29 09:59:40,643575,27.00,0,58,10
2023-01-30 15:55:47,650248,133.44,0,170,1
2022-11-29 11:05:04,643596,31.20,0,170,1
2023-01-30 15:55:05,650246,93.00,0,170,1
2022-11-29 10:37:47,643585,324.00,0,58,1
2022-11-29 10:39:33,643589,912.00,42946,170,20
2022-11-29 11:04:31,643595,299.00,0,58,1
2022-11-29 11:14:50,643598,378.00,0,170,1
2022-11-29 11:21:44,643600,7272.21,0,170,1
2022-11-29 12:44:46,643615,134.10,0,170,1
2022-11-29 11:44:31,643606,353.00,110314,170,13
2022-11-29 11:52:40,643609,60.00,36727,170,6
2022-11-29 12:31:31,643611,83.70,0,170,9
2022-11-29 13:46:57,643622,591.60,12492,58,20
2023-01-30 15:41:42,650241,96.60,0,170,1
2022-11-29 14:12:44,643627,2932.50,0,170,9
2022-11-29 13:50:00,643624,377.90,65593,58,9
2022-11-29 15:10:36,643635,1581.30,0,170,9
2022-11-29 14:31:15,643632,679.99,0,58,1
2022-11-29 15:16:04,643637,886.80,55673,170,9
2022-11-29 15:53:00,643647,2464.90,119141,58,20
2022-11-29 15:20:31,643641,316.50,0,170,9
2022-11-29 15:37:24,643644,206.50,0,170,1
2024-04-24 14:18:58,703777,186.00,66325,170,7
2022-11-29 16:44:44,643667,199.80,0,58,10
2022-11-29 15:59:50,643650,24.30,0,58,1
2022-11-29 16:03:02,643652,1646.62,0,58,9
2023-01-30 14:48:07,650232,208.90,0,58,9
2023-01-30 15:06:50,650237,1115.60,0,170,9
2022-11-29 16:47:37,643670,73.95,0,170,1
2023-01-30 14:21:16,650229,358.40,0,170,1
2022-11-29 16:59:04,643674,228.00,61247,170,8
2023-01-30 14:16:09,650225,78.00,0,170,1
2023-01-30 14:03:03,650222,18.90,0,58,9
2022-11-29 17:30:13,643690,158.90,0,170,10
2022-11-29 17:25:33,643689,863.40,0,170,9
2022-11-29 17:33:23,643692,2338.50,0,170,9
2022-11-29 17:34:59,643694,209.00,19290,170,12
2023-01-30 16:00:56,650257,115.43,0,58,10
2022-11-29 17:40:50,643697,1161.90,0,170,9
2022-11-29 17:41:23,643698,235.20,0,58,1
2022-11-29 18:17:45,643709,355.50,0,170,9
2022-11-29 18:13:48,643707,423.10,93983,170,9
2022-11-29 18:31:04,643714,483.90,0,170,1
2022-11-29 18:19:05,643711,45.90,0,170,10
2022-11-30 09:25:37,643726,336.00,67412,58,12
2022-11-30 08:57:52,643722,45.90,0,58,9
2022-11-30 09:26:23,643727,1084.80,0,170,1
2022-11-30 09:44:36,643731,495.00,37758,170,1
2022-11-30 09:29:29,643729,459.00,61232,58,8
2022-11-30 10:03:52,643736,164.70,0,58,9
2022-11-30 09:49:41,643734,5750.70,0,170,9
2023-01-30 13:59:49,650221,145.00,185331,58,7
2022-11-30 10:28:41,643741,667.30,93842,170,20
2022-11-30 10:35:18,643743,2483.00,53969,58,20
2022-11-30 10:49:03,643749,136.80,0,58,10
2022-11-30 10:41:43,643746,689.70,55673,58,1
2022-11-30 10:49:35,643750,607.00,119221,170,20
2022-11-30 11:50:25,643760,89.80,31729,170,9
2022-11-30 13:19:23,643778,118.00,0,58,9
2022-11-30 11:04:39,643755,142.56,112424,58,1
2022-11-30 12:21:52,643768,306.00,51647,170,13
2022-11-30 12:42:13,643772,338.60,0,170,10
2022-11-30 12:55:34,643777,638.00,54051,170,20
2023-01-30 14:15:52,650224,210.00,0,58,1
2022-11-30 13:31:13,643780,1275.00,115219,42,6
2022-11-30 13:45:10,643784,621.40,0,58,9
2022-11-30 15:46:33,643823,1000.00,0,170,1
2022-11-30 14:02:31,643788,69.80,0,58,1
2022-11-30 14:05:42,643791,259.40,0,58,9
2022-11-30 14:16:29,643795,699.00,108922,58,20
2022-11-30 14:17:52,643797,213.75,0,58,9
2022-11-30 14:32:42,643800,630.35,0,170,9
2022-11-30 14:40:21,643804,39.00,0,58,10
2022-11-30 14:40:45,643805,38.70,0,58,1
2023-01-30 13:43:10,650216,411.90,0,58,1
2022-11-30 14:53:09,643810,2142.30,0,58,9
2023-01-30 13:57:15,650218,91.20,0,58,10
2022-11-30 15:33:47,643820,109.40,0,170,9
2022-11-30 15:36:37,643822,1171.45,0,170,1
2022-11-30 16:07:28,643833,191.70,0,170,1
2022-11-30 16:01:01,643829,265.50,0,58,10
2022-11-30 16:04:11,643832,364.50,0,170,10
2022-11-30 16:15:54,643835,24.30,0,170,10
2022-11-30 16:18:04,643837,777.25,0,170,10
2023-01-30 12:51:20,650208,24.51,0,170,1
2022-11-30 16:36:50,643842,363.60,0,170,9
2022-11-30 16:38:18,643844,496.90,0,58,9
2022-11-30 17:25:54,643866,186.90,0,170,9
2022-11-30 16:52:33,643852,4682.35,1312,170,9
2022-11-30 17:25:34,643864,259.80,0,58,9
2022-11-30 16:58:35,643855,120.35,184909,170,1
2022-11-30 16:52:35,643853,24.30,0,58,1
2023-01-30 12:49:11,650207,73.10,0,58,1
2022-11-30 17:26:26,643868,143.00,0,170,1
2023-01-30 12:31:58,650201,39.90,0,58,1
2022-11-30 17:17:23,643861,159.00,0,170,9
2022-11-30 17:31:53,643874,1379.00,8592,170,13
2022-11-30 17:32:41,643875,415.70,0,58,1
2022-11-30 17:32:51,643876,210.60,0,170,9
2022-11-30 17:33:39,643877,108.00,6533,58,7
2022-11-30 17:36:53,643880,33.80,0,58,9
2023-01-26 11:04:18,649715,354.00,36953,170,13
2022-11-30 17:42:10,643886,78.70,0,58,10
2022-11-30 17:41:34,643885,59.70,0,170,1
2023-01-30 12:41:01,650205,76.59,0,170,9
2022-11-30 17:49:25,643889,500.81,0,170,9
2022-11-30 18:01:05,643893,119.00,0,170,1
2022-11-30 18:02:45,643895,971.00,114979,170,20
2023-01-30 12:30:42,650199,1413.50,118855,58,20
2023-01-30 12:29:06,650198,484.30,0,58,1
2022-11-30 18:05:07,643897,734.40,0,170,9
2024-04-24 16:18:44,703796,1893.00,91404,174,13
2022-11-30 18:21:10,643904,620.00,58877,170,20
2022-11-30 18:23:14,643906,552.00,91932,170,8
2022-11-30 18:24:03,643907,70.20,0,170,1
2022-11-30 18:47:27,643915,906.00,53860,170,20
2022-12-01 08:16:12,643918,71.55,0,58,9
2022-12-01 08:41:05,643924,908.60,0,58,1
2022-12-01 08:19:00,643921,792.00,0,170,1
2023-01-30 11:39:57,650192,919.15,0,170,1
2022-12-01 10:23:53,643936,270.00,44702,58,12
2022-12-01 10:06:48,643934,521.10,0,58,10
2022-12-01 11:12:41,643947,1398.00,57916,58,13
2022-12-01 10:28:47,643939,132.30,0,170,9
2022-12-01 10:37:24,643942,96.85,0,170,9
2022-12-01 11:11:07,643946,435.90,106425,170,13
2022-12-01 13:16:32,643963,507.00,40307,58,17
2022-12-01 13:15:01,643962,94.53,0,92,1
2022-12-01 14:38:41,643977,59.70,0,170,9
2022-12-01 14:13:08,643970,1369.50,0,170,1
2022-12-01 14:16:03,643972,186.97,0,58,9
2022-12-01 14:18:37,643973,141.35,0,170,1
2023-01-30 11:27:48,650187,152.60,0,170,9
2022-12-01 14:22:49,643975,211.65,0,58,9
2022-12-01 16:23:13,644008,13.90,0,170,1
2022-12-01 14:44:14,643980,121.10,0,170,1
2022-12-01 14:45:23,643982,147.00,0,170,9
2022-12-01 14:51:48,643984,69.00,0,170,1
2022-12-01 14:57:35,643986,2052.00,94379,170,20
2022-12-01 15:53:27,643998,256.50,95219,170,1
2022-12-01 15:40:34,643994,831.90,0,170,9
2022-12-01 15:23:38,643991,715.00,53860,170,13
2024-04-24 14:11:18,703773,49.90,0,170,1
2022-12-01 16:11:27,644004,4549.50,0,170,1
2023-01-30 10:51:19,650180,184.80,0,170,9
2022-12-01 17:04:38,644014,49.90,0,170,9
2022-12-01 17:05:19,644015,1220.20,34149,170,9
2022-12-01 17:16:55,644024,249.60,0,170,10
2022-12-01 17:10:56,644021,16000.00,93096,92,18
2022-12-01 17:42:37,644031,842.00,38027,170,13
2022-12-01 17:30:34,644026,78.00,0,170,9
2022-12-01 18:37:50,644046,827.59,0,170,1
2022-12-01 18:43:52,644047,159.00,0,170,9
2022-12-01 18:05:40,644038,689.00,50909,170,13
2022-12-01 17:52:12,644035,488.00,50909,170,9
2023-01-30 10:20:08,650175,1748.65,0,58,9
2022-12-01 18:15:15,644042,189.00,0,170,9
2022-12-02 09:55:22,644067,57.00,0,170,10
2022-12-02 09:23:07,644061,26.12,0,170,1
2022-12-02 10:16:43,644069,330.00,92719,170,13
2022-12-02 09:06:52,644059,44.46,0,170,1
2022-12-02 09:29:41,644064,150.00,0,170,9
2022-12-02 09:29:43,644065,136.80,0,58,1
2022-12-02 10:29:34,644072,162.45,0,170,10
2022-12-02 15:09:50,644140,688.80,0,58,9
2022-12-02 11:21:06,644089,168.15,0,170,1
2023-01-30 13:04:16,650211,228.00,0,58,9
2022-12-02 11:33:20,644096,204.80,0,58,1
2022-12-02 11:51:34,644103,37.05,0,170,10
2022-12-02 11:41:56,644098,214.10,0,58,1
2022-12-02 11:47:27,644100,136.80,0,170,10
2022-12-02 12:21:42,644107,25.65,0,170,9
2022-12-02 12:23:00,644109,59.80,0,58,10
2022-12-02 12:23:52,644111,55.10,0,58,10
2022-12-02 14:26:45,644128,2225.60,67285,170,20
2022-12-02 13:23:13,644114,1292.00,981,58,13
2022-12-02 13:29:24,644115,65.55,0,58,1
2022-12-02 13:52:54,644120,558.00,53620,58,13
2022-12-02 14:04:44,644122,87.00,0,58,9
2022-12-02 14:17:44,644126,178.00,0,58,1
2022-12-02 14:05:41,644124,87.00,0,58,9
2022-12-02 14:33:53,644130,224.25,0,170,1
2023-01-30 10:08:37,650172,239.40,0,170,1
2022-12-02 14:59:22,644137,367.65,0,58,10
2022-12-02 15:15:34,644142,1157.00,92719,58,18
2022-12-02 15:18:12,644143,197.33,0,58,10
2022-12-02 15:36:56,644153,246.52,0,58,10
2022-12-02 15:24:06,644146,183.55,0,58,10
2022-12-02 15:36:29,644152,206.30,0,58,9
2022-12-03 08:29:38,644159,3.99,0,58,1
2022-12-03 08:23:01,644157,219.00,0,58,9
2022-12-03 09:09:08,644165,324.80,0,58,10
2022-12-03 09:16:26,644168,628.00,0,170,1
2022-12-03 16:39:29,644273,89.70,0,170,10
2022-12-03 10:14:56,644173,213.50,48194,58,12
2022-12-03 10:25:49,644176,985.80,0,170,1
2022-12-03 11:36:51,644200,209.10,0,58,9
2022-12-03 10:38:44,644180,960.00,0,58,1
2022-12-03 10:40:14,644182,144.00,0,58,1
2022-12-03 11:54:03,644205,168.15,0,170,10
2022-12-03 10:47:17,644184,74.00,0,170,1
2022-12-03 11:18:19,644190,540.00,0,58,1
2022-12-03 11:13:51,644189,2522.10,94664,58,1
2022-12-03 11:26:52,644194,237.00,0,170,9
2022-12-03 11:29:26,644196,122.55,0,58,10
2022-12-03 11:41:48,644201,326.00,0,170,9
2022-12-03 11:54:55,644206,65.55,0,170,10
2022-12-03 12:03:19,644208,647.70,0,58,1
2022-12-03 12:19:24,644212,722.00,0,58,9
2022-12-03 12:24:39,644215,63.70,0,58,9
2022-12-03 14:35:35,644245,285.00,24428,170,13
2022-12-03 12:31:57,644218,55.20,0,58,1
2022-12-03 13:11:47,644231,820.00,0,58,9
2022-12-03 16:06:23,644269,139.65,0,170,9
2022-12-03 12:56:12,644226,885.00,0,58,9
2022-12-03 13:31:37,644236,546.00,35378,58,13
2022-12-03 14:09:45,644242,162.45,0,170,1
2022-12-03 14:34:26,644244,175.50,24428,170,7
2022-12-03 14:39:41,644246,864.00,24428,170,13
2022-12-03 14:41:23,644248,930.00,28128,170,13
2022-12-03 14:44:23,644249,270.00,28128,170,8
2022-12-03 15:03:34,644253,212.40,0,170,9
2022-12-03 14:59:45,644252,356.80,0,170,1
2022-12-03 15:08:07,644254,202.00,0,58,1
2022-12-03 15:22:36,644257,60.00,0,170,1
2022-12-03 15:30:26,644264,337.00,111529,170,13
2022-12-03 15:27:02,644262,244.80,0,58,1
2022-12-03 15:42:48,644266,22.80,66635,170,1
2022-12-03 16:07:21,644271,8091.50,53618,170,20
2023-01-30 09:35:24,650167,148.20,0,170,9
2023-01-30 09:29:09,650164,1395.90,0,58,10
2022-12-05 08:49:09,644277,249.39,0,58,9
2022-12-05 10:34:44,644313,553.50,110331,136,13
2022-12-05 09:12:51,644285,117.00,45120,42,8
2022-12-05 09:00:20,644282,174.00,105927,58,11
2022-12-05 09:01:45,644284,356.00,118533,58,7
2022-12-05 09:33:15,644293,604.00,90746,136,13
2022-12-05 09:20:53,644288,450.00,118152,42,12
2022-12-05 09:41:42,644296,136.80,0,58,1
2022-12-05 09:31:56,644292,1615.25,0,58,1
2022-12-05 09:52:24,644298,84.50,0,58,10
2022-12-05 10:05:17,644301,228.00,0,58,10
2023-01-30 09:10:39,650160,290.00,0,58,9
2022-12-05 10:44:06,644316,778.00,4622,58,20
2022-12-05 10:22:45,644306,380.00,0,42,1
2022-12-05 10:22:51,644307,300.00,0,58,1
2023-01-30 08:45:58,650158,47.70,0,58,1
2022-12-05 13:07:26,644346,781.00,105135,58,13
2022-12-05 10:47:57,644317,108.00,23514,58,6
2022-12-05 14:48:57,644361,2200.00,0,58,1
2022-12-05 11:25:07,644331,229.00,58877,58,12
2022-12-05 11:18:45,644329,677.00,49523,58,13
2022-12-05 11:35:06,644333,207.50,185331,58,7
2022-12-05 11:43:31,644335,734.40,52393,58,9
2022-12-05 11:45:42,644336,594.00,92778,58,13
2022-12-05 14:39:18,644359,234.00,118149,58,12
2022-12-05 13:25:22,644349,299.99,0,58,1
2022-12-05 14:56:56,644363,3711.65,0,58,1
2022-12-05 15:36:44,644370,487.00,92687,42,11
2022-12-05 15:07:52,644366,94.05,0,58,10
2022-12-05 15:33:31,644369,1646.00,40416,58,13
2022-12-06 08:24:01,644373,300.00,0,58,9
2022-12-06 08:33:33,644374,39.45,0,58,10
2022-12-06 08:33:51,644375,825.00,0,58,9
2023-01-30 08:41:44,650156,226.00,0,58,10
2022-12-06 09:19:31,644383,24.51,0,58,1
2022-12-06 09:30:55,644385,1403.00,97723,170,13
2023-01-30 08:40:39,650154,113.00,0,58,1
2022-12-06 09:54:06,644388,70.00,0,58,1
2022-12-06 10:11:23,644393,868.00,0,170,9
2022-12-06 10:14:15,644397,127.40,114563,170,8
2023-01-28 16:09:33,650150,2398.50,92690,170,13
2022-12-06 11:58:32,644415,36.00,0,170,1
2022-12-06 10:40:41,644402,69.00,1266,58,6
2022-12-06 10:50:24,644407,600.00,0,170,1
2022-12-06 10:53:05,644409,75.10,0,170,10
2022-12-06 12:37:09,644420,324.00,92783,58,13
2022-12-06 13:10:39,644424,547.00,45666,58,13
2023-01-30 08:35:18,650152,488.00,0,58,10
2022-12-06 13:20:27,644429,198.00,45666,58,12
2022-12-06 14:48:03,644443,93.60,0,58,9
2022-12-06 14:57:10,644445,292.00,39492,58,12
2022-12-06 15:03:08,644447,192.00,90746,58,11
2022-12-06 15:06:25,644448,44.00,0,42,9
2022-12-06 15:09:57,644450,679.00,185250,42,20
2022-12-06 18:10:38,644493,227.30,0,58,1
2022-12-06 15:32:54,644457,163.20,0,58,1
2022-12-06 16:07:50,644462,135.90,100559,58,8
2022-12-06 16:15:13,644465,228.00,14515,42,9
2022-12-06 16:19:34,644467,466.80,0,58,9
2022-12-06 17:26:08,644482,379.00,61247,58,8
2022-12-06 16:52:05,644473,459.00,0,170,1
2023-01-28 14:53:07,650141,321.00,115774,170,13
2022-12-06 17:14:44,644480,119.70,0,58,1
2022-12-06 17:29:41,644483,318.00,61247,58,8
2022-12-06 17:36:12,644485,679.56,0,170,1
2022-12-06 17:44:58,644488,597.00,0,170,9
2022-12-06 18:21:08,644495,99.00,0,170,10
2022-12-06 18:30:49,644500,321.10,0,170,10
2022-12-06 18:22:51,644498,128.47,0,170,1
2023-01-28 15:23:17,650145,322.80,0,170,9
2023-01-28 14:39:24,650137,156.20,0,58,1
2022-12-06 21:15:11,644503,389.00,184297,42,13
2022-12-07 09:16:39,644511,114.00,0,58,9
2022-12-07 09:04:42,644507,31.35,0,58,9
2022-12-07 09:06:14,644509,70.00,54973,58,7
2022-12-07 09:43:12,644518,146.06,0,170,1
2023-01-28 14:29:08,650131,255.00,0,170,1
